id,borought,type,latitude,longitude,price,rating
34770571,Brooklyn,Private room,40.67369,-73.94931,60,regular
34771161,Queens,Private room,40.76268,-73.82252,99,high
34771521,Manhattan,Private room,40.78592,-73.94837,82,regular
34772058,Brooklyn,Entire home/apt,40.66752,-73.95466,90,low
34773215,Brooklyn,Private room,40.68676,-73.94593,51,regular
34773903,Brooklyn,Private room,40.68727,-73.94736,56,regular
34774305,Brooklyn,Entire home/apt,40.71497,-73.96433,265,high
34774436,Brooklyn,Private room,40.68718,-73.94797,56,regular
34774681,Manhattan,Entire home/apt,40.7281,-73.98354,219,regular
34776151,Brooklyn,Private room,40.68602,-73.94844,68,regular
34777870,Manhattan,Entire home/apt,40.7927,-73.94033,300,high
34777979,Brooklyn,Entire home/apt,40.71317,-73.96066,160,regular
34778518,Manhattan,Entire home/apt,40.77064,-73.95606,250,regular
34778953,Brooklyn,Private room,40.69491,-73.98244,125,very high
34779259,Queens,Entire home/apt,40.71685,-73.87507,199,high
34780437,Brooklyn,Private room,40.69418,-73.94409,68,regular
34780613,Brooklyn,Entire home/apt,40.70433,-73.92488,120,regular
34781680,Bronx,Shared room,40.81795,-73.91178,85,high
34782691,Bronx,Shared room,40.80868,-73.93015,28,regular
34783461,Manhattan,Entire home/apt,40.73526,-74.0002,175,regular
34783503,Manhattan,Entire home/apt,40.79614,-73.94838,123,low
34783887,Manhattan,Entire home/apt,40.80535,-73.96307,140,low
34784469,Manhattan,Private room,40.71716,-73.99716,90,regular
34784621,Brooklyn,Entire home/apt,40.63321,-74.02463,120,regular
34784681,Brooklyn,Private room,40.68713,-73.98592,250,very high
34785319,Manhattan,Entire home/apt,40.73682,-74.00406,250,regular
34785397,Brooklyn,Private room,40.67146,-73.93483,29,low
34785509,Manhattan,Private room,40.80015,-73.95387,50,low
34785850,Manhattan,Entire home/apt,40.76066,-73.96639,479,very high
34785861,Brooklyn,Private room,40.68511,-73.95283,75,regular
34787483,Queens,Private room,40.72619,-73.82886,50,regular
34787546,Manhattan,Entire home/apt,40.85798,-73.92855,85,low
34788703,Manhattan,Private room,40.81737,-73.93781,150,high
34788798,Manhattan,Private room,40.84433,-73.93948,60,low
34788810,Manhattan,Private room,40.74713,-73.98489,110,regular
34788893,Brooklyn,Entire home/apt,40.68026,-74.00078,225,high
34790340,Manhattan,Entire home/apt,40.71482,-73.98911,175,regular
34790450,Manhattan,Entire home/apt,40.73458,-74.00361,500,very high
34790625,Manhattan,Private room,40.79632,-73.969,79,regular
34790702,Manhattan,Entire home/apt,40.7458,-73.97744,490,very high
34791292,Manhattan,Private room,40.726,-73.97861,94,regular
34791422,Brooklyn,Entire home/apt,40.63896,-73.99689,140,regular
34791645,Bronx,Shared room,40.80858,-73.93164,28,regular
34791952,Brooklyn,Private room,40.69056,-73.91185,80,high
34792347,Queens,Private room,40.73291,-73.87561,40,low
34793874,Manhattan,Entire home/apt,40.77932,-73.95343,109,low
34796261,Manhattan,Shared room,40.76403,-73.98913,75,regular
34801106,Queens,Private room,40.7754,-73.90787,115,high
34801761,Brooklyn,Entire home/apt,40.69718,-73.92843,328,high
34803200,Brooklyn,Entire home/apt,40.63993,-73.902,114,regular
34803347,Manhattan,Shared room,40.76417,-73.94865,55,regular
34804749,Manhattan,Entire home/apt,40.72387,-73.97845,166,regular
34804794,Manhattan,Entire home/apt,40.79966,-73.9539,325,high
34805393,Manhattan,Entire home/apt,40.71255,-73.99147,200,regular
34805487,Queens,Private room,40.70091,-73.81359,80,high
34805654,Manhattan,Entire home/apt,40.75435,-73.99801,499,very high
34806115,Manhattan,Entire home/apt,40.74437,-74.00007,499,very high
34806449,Manhattan,Entire home/apt,40.74305,-73.98368,250,regular
34808422,Brooklyn,Entire home/apt,40.69064,-73.95664,100,low
34809450,Brooklyn,Entire home/apt,40.72235,-73.94533,120,regular
34809791,Brooklyn,Private room,40.63649,-74.01247,58,regular
34809828,Queens,Private room,40.73453,-73.89477,50,regular
34810052,Queens,Private room,40.75936,-73.9258,52,regular
34810330,Queens,Private room,40.74637,-73.89933,33,low
34810928,Manhattan,Entire home/apt,40.85374,-73.93198,90,low
34811838,Manhattan,Entire home/apt,40.72609,-73.98354,89,low
34812124,Manhattan,Entire home/apt,40.77388,-73.9568,217,regular
34812586,Manhattan,Entire home/apt,40.77176,-73.94903,150,regular
34812878,Manhattan,Shared room,40.76586,-73.98721,76,regular
34813137,Manhattan,Private room,40.72504,-73.97908,70,regular
34813189,Manhattan,Shared room,40.76579,-73.98932,75,regular
34813344,Brooklyn,Entire home/apt,40.71597,-73.96107,650,very high
34813479,Manhattan,Shared room,40.76612,-73.98749,75,regular
34813770,Brooklyn,Private room,40.71771,-73.95831,99,high
34813879,Manhattan,Entire home/apt,40.76714,-73.98784,249,regular
34813915,Manhattan,Shared room,40.76558,-73.98785,75,regular
34813955,Manhattan,Private room,40.80126,-73.95037,70,regular
34814184,Manhattan,Shared room,40.76391,-73.98892,75,regular
34815163,Manhattan,Entire home/apt,40.72611,-73.98208,85,low
34815569,Queens,Private room,40.75291,-73.92305,75,high
34815717,Manhattan,Entire home/apt,40.80859,-73.95132,90,low
34816480,Manhattan,Entire home/apt,40.71409,-73.9918,450,very high
34816483,Manhattan,Entire home/apt,40.83468,-73.93714,300,high
34816747,Manhattan,Entire home/apt,40.80526,-73.95522,195,regular
34817032,Manhattan,Entire home/apt,40.75316,-73.97099,300,high
34817571,Manhattan,Entire home/apt,40.7724,-73.95762,500,very high
34817616,Manhattan,Entire home/apt,40.76047,-73.99202,199,regular
34818201,Queens,Entire home/apt,40.74464,-73.8791,145,regular
34818674,Brooklyn,Private room,40.66319,-73.93434,99,high
34819184,Queens,Private room,40.756,-73.87756,77,high
34819514,Queens,Private room,40.76153,-73.80726,55,regular
34819702,Brooklyn,Entire home/apt,40.64932,-73.98018,90,low
34822061,Bronx,Entire home/apt,40.828,-73.81275,100,regular
34825113,Manhattan,Entire home/apt,40.7185,-73.99824,175,regular
34830282,Brooklyn,Private room,40.65904,-73.92334,60,regular
34830629,Brooklyn,Entire home/apt,40.61401,-73.92112,125,regular
34830893,Brooklyn,Entire home/apt,40.69021,-73.95058,120,regular
34832415,Brooklyn,Private room,40.69339,-73.90588,50,regular
34833931,Brooklyn,Entire home/apt,40.69526,-73.96321,395,very high
34834104,Brooklyn,Private room,40.66189,-73.93309,99,high
34834383,Manhattan,Entire home/apt,40.75534,-73.96446,200,regular
34834494,Brooklyn,Private room,40.72618,-73.94971,55,regular
34834531,Manhattan,Entire home/apt,40.75406,-73.96436,225,regular
34834620,Manhattan,Entire home/apt,40.7554,-73.96474,200,regular
34834789,Manhattan,Entire home/apt,40.75523,-73.96342,300,high
34834869,Manhattan,Entire home/apt,40.75494,-73.96522,220,regular
34834953,Manhattan,Entire home/apt,40.75568,-73.96474,300,high
34835013,Manhattan,Entire home/apt,40.75379,-73.96433,190,regular
34835072,Manhattan,Entire home/apt,40.75669,-73.96199,300,high
34835303,Manhattan,Entire home/apt,40.75643,-73.96375,300,high
34835501,Manhattan,Entire home/apt,40.75451,-73.96348,190,regular
34835522,Manhattan,Entire home/apt,40.78345,-73.94751,200,regular
34835762,Staten Island,Entire home/apt,40.53076,-74.20295,1250,very high
34836661,Brooklyn,Private room,40.69941,-73.91186,70,regular
34836737,Manhattan,Entire home/apt,40.81157,-73.94654,799,very high
34837017,Brooklyn,Entire home/apt,40.71853,-73.94808,659,very high
34837784,Brooklyn,Entire home/apt,40.7192,-73.94805,650,very high
34837940,Brooklyn,Entire home/apt,40.72235,-73.94176,650,very high
34838079,Manhattan,Entire home/apt,40.71837,-73.99633,260,high
34838171,Brooklyn,Entire home/apt,40.73735,-73.95532,250,high
34838351,Brooklyn,Entire home/apt,40.7215,-73.96,399,very high
34839277,Brooklyn,Private room,40.66261,-73.94399,55,regular
34840034,Queens,Private room,40.74705,-73.9472,130,very high
34840050,Queens,Private room,40.75,-73.81489,43,low
34840495,Brooklyn,Entire home/apt,40.66473,-73.93134,475,very high
34840894,Brooklyn,Entire home/apt,40.70473,-73.92867,200,high
34841457,Brooklyn,Private room,40.66064,-73.94315,55,regular
34842320,Queens,Entire home/apt,40.75652,-73.81368,99,regular
34843532,Manhattan,Entire home/apt,40.75935,-73.96471,289,high
34843761,Manhattan,Entire home/apt,40.75967,-73.99219,499,very high
34844071,Staten Island,Entire home/apt,40.57503,-74.09523,61,low
34844175,Brooklyn,Private room,40.68961,-73.9232,55,regular
34844239,Queens,Entire home/apt,40.74027,-73.71829,180,high
34844630,Brooklyn,Shared room,40.58941,-73.97116,25,low
34844773,Brooklyn,Shared room,40.59087,-73.97275,25,low
34844961,Brooklyn,Shared room,40.58972,-73.97172,25,low
34848236,Bronx,Private room,40.85251,-73.83254,55,regular
34851748,Bronx,Shared room,40.82504,-73.90918,80,high
34853099,Brooklyn,Private room,40.66713,-73.98196,60,regular
34855302,Manhattan,Entire home/apt,40.73559,-73.99959,299,high
34856733,Manhattan,Private room,40.86025,-73.92647,24,low
34857004,Manhattan,Entire home/apt,40.72183,-73.98803,125,low
34857809,Manhattan,Entire home/apt,40.77621,-73.9616,180,regular
34858021,Manhattan,Entire home/apt,40.71758,-73.99792,95,low
34858480,Manhattan,Entire home/apt,40.75295,-73.9955,250,regular
34858641,Brooklyn,Entire home/apt,40.68182,-73.959,200,high
34858865,Staten Island,Entire home/apt,40.53939,-74.15389,299,very high
34859742,Queens,Entire home/apt,40.7753,-73.90994,93,regular
34859794,Brooklyn,Entire home/apt,40.68315,-73.95222,225,high
34859801,Manhattan,Entire home/apt,40.74473,-73.99213,310,high
34859949,Manhattan,Entire home/apt,40.7431,-73.98233,1000,very high
34860021,Brooklyn,Entire home/apt,40.66288,-73.95277,90,low
34860207,Queens,Entire home/apt,40.69838,-73.84228,120,regular
34860502,Brooklyn,Private room,40.67562,-73.95319,90,high
34860549,Bronx,Private room,40.82936,-73.84854,75,high
34861069,Manhattan,Private room,40.82509,-73.9522,75,regular
34862591,Brooklyn,Private room,40.70631,-73.93338,64,regular
34862827,Manhattan,Entire home/apt,40.77629,-73.98017,249,regular
34863318,Brooklyn,Private room,40.63957,-74.01717,44,low
34863999,Queens,Private room,40.73829,-73.89586,50,regular
34864348,Queens,Private room,40.76316,-73.80869,55,regular
34864369,Brooklyn,Private room,40.70378,-73.99278,400,very high
34865230,Brooklyn,Entire home/apt,40.69015,-73.99271,150,regular
34865775,Manhattan,Entire home/apt,40.72081,-73.99069,110,low
34866413,Manhattan,Entire home/apt,40.7483,-74.0008,93,low
34866447,Brooklyn,Entire home/apt,40.66682,-73.93022,370,very high
34866647,Manhattan,Private room,40.85423,-73.93215,129,high
34866682,Brooklyn,Entire home/apt,40.66678,-73.93035,830,very high
34866737,Manhattan,Entire home/apt,40.7075,-74.00853,196,regular
34866786,Manhattan,Entire home/apt,40.78932,-73.97359,250,regular
34866897,Brooklyn,Private room,40.68098,-73.91608,90,high
34867034,Manhattan,Entire home/apt,40.74743,-73.99136,440,very high
34867106,Brooklyn,Private room,40.6999,-73.92417,52,regular
34867166,Brooklyn,Entire home/apt,40.71097,-73.94164,105,regular
34867398,Brooklyn,Private room,40.64613,-74.00736,40,low
34867574,Manhattan,Entire home/apt,40.75216,-73.96912,159,regular
34868182,Manhattan,Entire home/apt,40.75978,-73.96629,489,very high
34868325,Bronx,Entire home/apt,40.80464,-73.92575,125,regular
34868859,Manhattan,Entire home/apt,40.74409,-73.97605,310,high
34868954,Brooklyn,Entire home/apt,40.71359,-73.94875,203,high
34869169,Manhattan,Private room,40.71292,-73.99819,165,high
34869197,Brooklyn,Entire home/apt,40.70708,-73.94168,154,regular
34869203,Brooklyn,Private room,40.64943,-74.01018,27,low
34869328,Brooklyn,Entire home/apt,40.64521,-73.94452,220,high
34870313,Manhattan,Entire home/apt,40.77374,-73.95153,300,high
34870382,Brooklyn,Entire home/apt,40.71146,-73.94217,150,regular
34870577,Staten Island,Shared room,40.63136,-74.12559,13,low
34871854,Manhattan,Entire home/apt,40.72128,-73.97899,200,regular
34885475,Manhattan,Private room,40.7585,-73.98221,300,very high
34885877,Brooklyn,Private room,40.65986,-73.94277,89,high
34886804,Manhattan,Entire home/apt,40.81103,-73.94813,289,high
34887720,Manhattan,Entire home/apt,40.73473,-74.00135,650,very high
34888503,Staten Island,Entire home/apt,40.50943,-74.24442,70,low
34889154,Brooklyn,Entire home/apt,40.69551,-73.91697,399,very high
34890465,Manhattan,Entire home/apt,40.74381,-73.98492,590,very high
34890712,Brooklyn,Private room,40.6909,-73.91198,110,high
34892732,Manhattan,Entire home/apt,40.76885,-73.98611,289,high
34893564,Manhattan,Entire home/apt,40.73684,-73.9842,117,low
34894405,Manhattan,Entire home/apt,40.79328,-73.96817,250,regular
34894549,Manhattan,Private room,40.7067,-74.00546,150,high
34894797,Manhattan,Private room,40.77838,-73.94792,125,high
34894939,Brooklyn,Private room,40.69867,-73.91968,50,regular
34894968,Brooklyn,Entire home/apt,40.64522,-73.95816,160,regular
34895344,Manhattan,Entire home/apt,40.76957,-73.99292,229,regular
34895399,Manhattan,Entire home/apt,40.7483,-73.97444,265,high
34895585,Manhattan,Entire home/apt,40.79482,-73.96639,200,regular
34895693,Brooklyn,Private room,40.65724,-73.9245,7500,very high
34896039,Manhattan,Entire home/apt,40.79355,-73.96752,200,regular
34896977,Queens,Entire home/apt,40.68243,-73.82668,120,regular
34898461,Manhattan,Entire home/apt,40.76234,-73.98605,200,regular
34898663,Brooklyn,Private room,40.69474,-73.94963,50,regular
34899120,Manhattan,Entire home/apt,40.76189,-73.98765,200,regular
34899507,Manhattan,Entire home/apt,40.76735,-73.95433,130,low
34899759,Brooklyn,Entire home/apt,40.71988,-73.96381,188,regular
34900746,Manhattan,Shared room,40.75671,-73.96228,150,very high
34900957,Manhattan,Entire home/apt,40.76377,-73.9873,200,regular
34901323,Brooklyn,Entire home/apt,40.71706,-73.95988,375,very high
34901699,Queens,Private room,40.7276,-73.86569,85,high
34902183,Manhattan,Entire home/apt,40.81982,-73.94481,93,low
34902713,Manhattan,Entire home/apt,40.76233,-73.96193,175,regular
34903478,Brooklyn,Private room,40.68757,-73.91343,65,regular
34903658,Manhattan,Entire home/apt,40.72649,-73.98433,275,high
34903861,Bronx,Entire home/apt,40.83616,-73.84638,75,low
34904143,Queens,Private room,40.72582,-73.86572,85,high
34904836,Brooklyn,Entire home/apt,40.69234,-73.97219,150,regular
34905447,Queens,Private room,40.72662,-73.86645,68,regular
34905935,Manhattan,Shared room,40.74156,-73.99677,450,very high
34906695,Brooklyn,Entire home/apt,40.64208,-73.95574,150,regular
34907049,Brooklyn,Private room,40.69521,-73.95173,63,regular
34907095,Brooklyn,Entire home/apt,40.67672,-73.94856,90,low
34907354,Brooklyn,Private room,40.66197,-73.95952,42,low
34907385,Queens,Private room,40.7261,-73.72173,75,high
34907479,Manhattan,Entire home/apt,40.80497,-73.94152,106,low
34907584,Manhattan,Entire home/apt,40.83903,-73.94588,125,low
34908120,Queens,Private room,40.70358,-73.90864,50,regular
34908245,Manhattan,Entire home/apt,40.75951,-73.98898,199,regular
34908806,Brooklyn,Entire home/apt,40.7132,-73.96441,155,regular
34908810,Brooklyn,Entire home/apt,40.68475,-73.9871,175,regular
34909035,Queens,Entire home/apt,40.74836,-73.93866,199,high
34909275,Brooklyn,Private room,40.71703,-73.9635,120,high
34909594,Brooklyn,Entire home/apt,40.66916,-73.9914,135,regular
34910158,Queens,Entire home/apt,40.74807,-73.91343,101,regular
34910222,Manhattan,Entire home/apt,40.72748,-74.0008,299,high
34910439,Manhattan,Entire home/apt,40.72599,-74.00249,268,high
34910477,Manhattan,Entire home/apt,40.8287,-73.94687,120,low
34911014,Manhattan,Entire home/apt,40.76359,-73.98608,200,regular
34911913,Brooklyn,Entire home/apt,40.7201,-73.96373,150,regular
34912300,Manhattan,Private room,40.84721,-73.93321,55,low
34912334,Brooklyn,Entire home/apt,40.67916,-73.92559,85,low
34914606,Brooklyn,Private room,40.64739,-74.00549,45,low
34915860,Manhattan,Entire home/apt,40.75535,-73.99502,2500,very high
34922682,Manhattan,Entire home/apt,40.74324,-73.98329,550,very high
34926055,Manhattan,Entire home/apt,40.78645,-73.94873,150,regular
34928299,Manhattan,Entire home/apt,40.76022,-74.00117,194,regular
34928988,Manhattan,Private room,40.75175,-73.97382,140,high
34929016,Manhattan,Private room,40.74125,-73.99926,89,regular
34929338,Manhattan,Entire home/apt,40.72605,-73.98269,175,regular
34930138,Brooklyn,Entire home/apt,40.68993,-73.99204,151,regular
34930659,Manhattan,Private room,40.82862,-73.94938,54,low
34931085,Manhattan,Entire home/apt,40.75583,-73.96836,120,low
34931431,Bronx,Private room,40.85413,-73.88387,55,regular
34932465,Brooklyn,Private room,40.68716,-73.923,50,regular
34932971,Manhattan,Entire home/apt,40.70641,-74.00532,137,low
34933454,Manhattan,Entire home/apt,40.70644,-74.00515,137,low
34933559,Queens,Private room,40.7258,-73.86715,70,regular
34933648,Manhattan,Entire home/apt,40.70782,-74.00616,137,low
34933815,Queens,Private room,40.72721,-73.86589,65,regular
34933891,Brooklyn,Entire home/apt,40.68327,-73.91797,120,regular
34933929,Manhattan,Entire home/apt,40.70722,-74.00482,117,low
34934005,Brooklyn,Entire home/apt,40.68337,-73.9227,90,low
34934160,Manhattan,Private room,40.7646,-73.99045,150,high
34934218,Manhattan,Entire home/apt,40.70659,-74.00632,137,low
34934431,Manhattan,Entire home/apt,40.76233,-73.98707,250,regular
34934473,Queens,Private room,40.72719,-73.86671,99,high
34934744,Queens,Private room,40.74769,-73.87203,75,high
34934854,Queens,Private room,40.72577,-73.86509,55,regular
34935098,Brooklyn,Private room,40.68036,-73.91621,40,low
34935124,Manhattan,Entire home/apt,40.76106,-73.99733,250,regular
34935198,Manhattan,Entire home/apt,40.76113,-73.99504,200,regular
34935216,Manhattan,Entire home/apt,40.7319,-73.98658,180,regular
34935477,Manhattan,Entire home/apt,40.72916,-73.98228,250,regular
34935699,Brooklyn,Entire home/apt,40.69054,-73.96063,200,high
34936459,Manhattan,Entire home/apt,40.7281,-73.97807,152,regular
34936509,Brooklyn,Entire home/apt,40.62061,-74.02331,245,high
34937078,Brooklyn,Private room,40.68954,-73.96561,40,low
34937287,Manhattan,Entire home/apt,40.74312,-73.98977,459,very high
34937685,Manhattan,Entire home/apt,40.74257,-73.98146,350,high
34937986,Queens,Private room,40.72718,-73.86541,55,regular
34938166,Queens,Private room,40.7274,-73.86537,55,regular
34938245,Manhattan,Entire home/apt,40.74155,-73.98138,650,very high
34938410,Queens,Private room,40.72655,-73.86697,70,regular
34938631,Brooklyn,Entire home/apt,40.71743,-73.9538,350,very high
34938932,Queens,Entire home/apt,40.75659,-73.93108,275,high
34939305,Manhattan,Private room,40.72276,-73.98741,78,regular
34940451,Manhattan,Private room,40.72104,-73.98845,105,regular
34940602,Brooklyn,Private room,40.69593,-73.93503,60,regular
34940756,Brooklyn,Private room,40.71867,-73.94884,149,very high
34940796,Bronx,Private room,40.88798,-73.86474,35,low
34941479,Bronx,Private room,40.86997,-73.84867,36,low
34941499,Bronx,Private room,40.86958,-73.84872,38,low
34941506,Bronx,Private room,40.8688,-73.84726,120,very high
34943129,Manhattan,Private room,40.85911,-73.93087,50,low
34943881,Manhattan,Private room,40.85873,-73.92937,32,low
34943903,Manhattan,Private room,40.78298,-73.94671,95,regular
34943918,Brooklyn,Entire home/apt,40.68337,-73.93718,150,regular
34944130,Brooklyn,Private room,40.58518,-73.96846,100,high
34944309,Manhattan,Entire home/apt,40.73817,-73.98903,850,very high
34944389,Brooklyn,Entire home/apt,40.67068,-73.95464,145,regular
34944655,Queens,Entire home/apt,40.75693,-73.93044,650,very high
34944843,Manhattan,Private room,40.75235,-73.97077,175,high
34944997,Manhattan,Entire home/apt,40.76814,-73.99148,190,regular
34945250,Brooklyn,Entire home/apt,40.65118,-73.9788,140,regular
34945599,Manhattan,Entire home/apt,40.76383,-73.9687,169,regular
34945827,Manhattan,Private room,40.72627,-74.00104,85,regular
34945914,Staten Island,Entire home/apt,40.58647,-74.15954,68,low
34946538,Brooklyn,Private room,40.70877,-73.95064,80,high
34946772,Brooklyn,Private room,40.69969,-73.9199,65,regular
34946870,Manhattan,Entire home/apt,40.77581,-73.96285,210,regular
34947011,Manhattan,Entire home/apt,40.77652,-73.98151,699,very high
34947418,Brooklyn,Private room,40.64501,-73.97859,79,regular
34948460,Queens,Private room,40.74465,-73.90336,89,high
34948476,Queens,Entire home/apt,40.7655,-73.88217,80,low
34948758,Manhattan,Entire home/apt,40.7283,-73.98589,130,low
34948812,Brooklyn,Private room,40.71839,-73.95876,70,regular
34948941,Brooklyn,Private room,40.63721,-74.01229,60,regular
34949052,Brooklyn,Private room,40.63814,-74.01288,58,regular
34949054,Manhattan,Entire home/apt,40.74561,-73.97784,135,low
34949120,Queens,Entire home/apt,40.74302,-73.90287,150,regular
34949208,Brooklyn,Private room,40.63698,-74.01139,58,regular
34949542,Brooklyn,Private room,40.64856,-73.96358,40,low
34949698,Brooklyn,Entire home/apt,40.70939,-73.94055,300,high
34949851,Manhattan,Entire home/apt,40.7584,-73.97075,245,regular
34951077,Brooklyn,Private room,40.69152,-73.96037,35,low
34952279,Manhattan,Private room,40.81376,-73.9525,59,low
34953317,Manhattan,Entire home/apt,40.71872,-73.98174,600,very high
34953750,Manhattan,Entire home/apt,40.77086,-73.95131,150,regular
34954639,Manhattan,Private room,40.73712,-73.98844,245,very high
34954790,Manhattan,Entire home/apt,40.76989,-73.94961,145,regular
34956249,Manhattan,Entire home/apt,40.77697,-73.95272,145,regular
34956747,Manhattan,Entire home/apt,40.78707,-73.95121,145,regular
34958857,Manhattan,Entire home/apt,40.77045,-73.94959,145,regular
34959292,Manhattan,Entire home/apt,40.79582,-73.96711,158,regular
34959441,Manhattan,Entire home/apt,40.77031,-73.95007,145,regular
34959442,Manhattan,Shared room,40.79512,-73.94454,50,regular
34960314,Brooklyn,Entire home/apt,40.71765,-73.95914,165,regular
34960545,Queens,Entire home/apt,40.77558,-73.90506,174,high
34962230,Manhattan,Entire home/apt,40.76805,-73.94929,150,regular
34962946,Manhattan,Entire home/apt,40.76615,-73.98882,239,regular
34962979,Manhattan,Entire home/apt,40.77821,-73.95504,150,regular
34964114,Brooklyn,Private room,40.70267,-73.92271,80,high
34964342,Queens,Entire home/apt,40.75181,-73.93702,200,high
34964711,Manhattan,Private room,40.72222,-73.99443,100,regular
34966406,Brooklyn,Private room,40.67957,-73.97928,69,regular
34966969,Manhattan,Entire home/apt,40.7604,-73.96451,150,regular
34967524,Queens,Private room,40.75277,-73.88356,60,regular
34967678,Manhattan,Entire home/apt,40.71801,-73.9943,499,very high
34967770,Manhattan,Entire home/apt,40.81872,-73.94363,300,high
34968153,Brooklyn,Private room,40.61822,-74.03538,55,regular
34968639,Manhattan,Entire home/apt,40.72564,-73.9803,300,high
34969461,Manhattan,Entire home/apt,40.81981,-73.94523,200,regular
34970126,Brooklyn,Entire home/apt,40.68414,-73.93538,140,regular
34970373,Brooklyn,Entire home/apt,40.66468,-73.99785,399,very high
34970848,Manhattan,Entire home/apt,40.74577,-73.97587,310,high
34971155,Manhattan,Entire home/apt,40.72376,-73.98623,250,regular
34971332,Brooklyn,Entire home/apt,40.68991,-73.95345,110,regular
34971337,Manhattan,Entire home/apt,40.74751,-73.98051,300,high
34971449,Manhattan,Entire home/apt,40.74536,-73.97799,180,regular
34972072,Manhattan,Entire home/apt,40.71323,-73.99063,250,regular
34972213,Brooklyn,Private room,40.70671,-73.94774,79,regular
34972355,Manhattan,Entire home/apt,40.71693,-73.99075,200,regular
34972591,Manhattan,Entire home/apt,40.74876,-73.98143,300,high
34972828,Queens,Entire home/apt,40.7475,-73.9161,200,high
34972982,Manhattan,Entire home/apt,40.74385,-73.97789,190,regular
34973988,Manhattan,Entire home/apt,40.72049,-73.98816,120,low
34974103,Manhattan,Entire home/apt,40.74882,-73.98041,150,regular
34974184,Brooklyn,Entire home/apt,40.61058,-73.90971,299,high
34974475,Queens,Entire home/apt,40.69114,-73.86459,48,low
34974525,Manhattan,Entire home/apt,40.74812,-73.98046,300,high
34974562,Manhattan,Private room,40.77927,-73.97649,100,regular
34974705,Brooklyn,Private room,40.69118,-73.93476,68,regular
34974799,Manhattan,Entire home/apt,40.76537,-73.98487,173,regular
34975056,Manhattan,Entire home/apt,40.74399,-73.98398,850,very high
34975296,Brooklyn,Private room,40.69707,-73.93201,50,regular
34975527,Queens,Entire home/apt,40.74305,-73.9007,169,high
34975845,Manhattan,Private room,40.76129,-73.96178,85,regular
34975935,Brooklyn,Entire home/apt,40.67834,-73.96598,175,regular
34976037,Manhattan,Entire home/apt,40.79058,-73.97246,150,regular
34976038,Manhattan,Entire home/apt,40.81582,-73.94267,118,low
34976056,Brooklyn,Entire home/apt,40.71736,-73.95845,399,very high
34976241,Queens,Entire home/apt,40.74479,-73.91193,108,regular
34976735,Manhattan,Entire home/apt,40.73866,-73.98322,160,regular
34976973,Queens,Entire home/apt,40.67101,-73.78943,248,high
34977297,Brooklyn,Entire home/apt,40.7194,-73.96346,160,regular
34977363,Manhattan,Entire home/apt,40.75375,-73.97416,190,regular
34977766,Manhattan,Entire home/apt,40.76139,-73.96048,130,low
34978082,Brooklyn,Entire home/apt,40.67337,-73.88846,225,high
34978133,Manhattan,Entire home/apt,40.7266,-73.9875,175,regular
34978307,Brooklyn,Private room,40.66714,-73.99279,80,high
34978674,Brooklyn,Private room,40.73456,-73.95328,130,very high
34978738,Queens,Entire home/apt,40.67565,-73.84677,60,low
34979429,Manhattan,Private room,40.74329,-73.98253,102,regular
34980223,Manhattan,Entire home/apt,40.71805,-73.99714,129,low
34980397,Manhattan,Entire home/apt,40.72657,-73.98796,131,low
34980912,Brooklyn,Private room,40.70113,-73.92175,80,high
34981344,Manhattan,Private room,40.72049,-73.99348,100,regular
34981452,Queens,Entire home/apt,40.66162,-73.85598,200,high
34981466,Manhattan,Private room,40.74383,-73.98286,975,very high
34981637,Brooklyn,Entire home/apt,40.63087,-74.02006,4200,very high
34981661,Brooklyn,Entire home/apt,40.68096,-73.92512,80,low
34983299,Brooklyn,Entire home/apt,40.70893,-73.9572,895,very high
34986604,Queens,Private room,40.66238,-73.83628,150,very high
34993569,Manhattan,Entire home/apt,40.78948,-73.97228,290,high
34993824,Manhattan,Entire home/apt,40.79058,-73.97435,170,regular
34994129,Manhattan,Entire home/apt,40.7894,-73.97381,170,regular
34995166,Brooklyn,Private room,40.71114,-73.96153,70,regular
34995443,Manhattan,Entire home/apt,40.74344,-74.00747,499,very high
34995534,Brooklyn,Private room,40.69457,-73.90753,37,low
34995803,Manhattan,Entire home/apt,40.74436,-74.00729,447,very high
34996046,Brooklyn,Private room,40.61637,-74.02943,35,low
34996136,Manhattan,Entire home/apt,40.74372,-74.00601,447,very high
34996955,Manhattan,Entire home/apt,40.71736,-73.9827,600,very high
34997003,Brooklyn,Private room,40.69316,-73.90741,37,low
34997245,Manhattan,Entire home/apt,40.71978,-73.99681,255,regular
34997345,Manhattan,Entire home/apt,40.725,-73.97903,320,high
34997360,Brooklyn,Entire home/apt,40.71399,-73.94683,795,very high
34997420,Manhattan,Private room,40.80676,-73.94884,65,low
34997446,Brooklyn,Entire home/apt,40.71398,-73.94605,995,very high
34997666,Brooklyn,Private room,40.64172,-73.99265,56,regular
34997773,Brooklyn,Entire home/apt,40.71495,-73.94726,695,very high
34997828,Manhattan,Entire home/apt,40.74334,-73.97213,300,high
34997863,Manhattan,Entire home/apt,40.749,-73.98052,150,regular
34997894,Brooklyn,Entire home/apt,40.6336,-74.02884,1800,very high
34997929,Brooklyn,Entire home/apt,40.7149,-73.94585,295,high
34997985,Brooklyn,Private room,40.64061,-73.99216,56,regular
