id,location,type,price,low_limit,quart_1,quart_3,high,price_rating
32667705,Brooklyn,Entire home/apt,506,0.0,105,199,340.0,Very High
32667711,Manhattan,Entire home/apt,165,0.0,142,259,434.5,Regular
32667713,Manhattan,Entire home/apt,160,0.0,142,259,434.5,Regular
32668712,Brooklyn,Entire home/apt,650,0.0,105,199,340.0,Very High
32668812,Brooklyn,Private room,40,5.0,50,80,125.0,Low
32668900,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
32668910,Brooklyn,Entire home/apt,102,0.0,105,199,340.0,Low
32669067,Manhattan,Entire home/apt,359,0.0,142,259,434.5,High
32669154,Brooklyn,Entire home/apt,190,0.0,105,199,340.0,Regular
32669305,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
32670147,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
32670621,Brooklyn,Entire home/apt,168,0.0,105,199,340.0,Regular
32670715,Brooklyn,Entire home/apt,125,0.0,105,199,340.0,Regular
32671362,Brooklyn,Private room,40,5.0,50,80,125.0,Low
32671733,Manhattan,Entire home/apt,170,0.0,142,259,434.5,Regular
32672719,Brooklyn,Private room,85,5.0,50,80,125.0,High
32672993,Manhattan,Private room,128,10.0,68,120,198.0,High
32673942,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
32674139,Manhattan,Entire home/apt,125,0.0,142,259,434.5,Low
32675657,Brooklyn,Entire home/apt,95,0.0,105,199,340.0,Low
32675979,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32676082,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32676112,Queens,Private room,58,10.0,47,75,117.0,Regular
32676180,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32676181,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32676185,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32676186,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32676189,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32676190,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32678246,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32678718,Manhattan,Private room,499,10.0,68,120,198.0,Very High
32678719,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32678720,Manhattan,Private room,199,10.0,68,120,198.0,Very High
32678721,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32678723,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32678724,Manhattan,Private room,249,10.0,68,120,198.0,Very High
32678725,Manhattan,Private room,249,10.0,68,120,198.0,Very High
32678726,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32678727,Manhattan,Private room,249,10.0,68,120,198.0,Very High
32681408,Manhattan,Private room,209,10.0,68,120,198.0,Very High
32681548,Manhattan,Private room,250,10.0,68,120,198.0,Very High
32681549,Manhattan,Private room,305,10.0,68,120,198.0,Very High
32681551,Manhattan,Private room,230,10.0,68,120,198.0,Very High
32681559,Manhattan,Private room,325,10.0,68,120,198.0,Very High
32681564,Manhattan,Private room,280,10.0,68,120,198.0,Very High
32681565,Manhattan,Private room,275,10.0,68,120,198.0,Very High
32681579,Manhattan,Private room,220,10.0,68,120,198.0,Very High
32681581,Manhattan,Private room,230,10.0,68,120,198.0,Very High
32681584,Manhattan,Private room,350,10.0,68,120,198.0,Very High
32683419,Manhattan,Private room,324,10.0,68,120,198.0,Very High
32683422,Manhattan,Private room,379,10.0,68,120,198.0,Very High
32683430,Manhattan,Private room,299,10.0,68,120,198.0,Very High
32683433,Manhattan,Private room,359,10.0,68,120,198.0,Very High
32683537,Manhattan,Private room,304,10.0,68,120,198.0,Very High
32687805,Brooklyn,Entire home/apt,146,0.0,105,199,340.0,Regular
32691375,Manhattan,Entire home/apt,149,0.0,142,259,434.5,Regular
32692224,Manhattan,Entire home/apt,73,0.0,142,259,434.5,Low
32694705,Queens,Private room,42,10.0,47,75,117.0,Low
32694901,Queens,Private room,42,10.0,47,75,117.0,Low
32695204,Staten Island,Entire home/apt,150,48.0,75,150,262.5,High
32695489,Manhattan,Entire home/apt,840,0.0,142,259,434.5,Very High
32695731,Manhattan,Entire home/apt,315,0.0,142,259,434.5,High
32695762,Manhattan,Entire home/apt,315,0.0,142,259,434.5,High
32695800,Manhattan,Entire home/apt,315,0.0,142,259,434.5,High
32696766,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32696852,Manhattan,Private room,74,10.0,68,120,198.0,Regular
32697000,Brooklyn,Private room,45,5.0,50,80,125.0,Low
32697097,Brooklyn,Entire home/apt,300,0.0,105,199,340.0,High
32697582,Manhattan,Entire home/apt,105,0.0,142,259,434.5,Low
32697647,Queens,Entire home/apt,135,10.0,90,168,285.0,Regular
32698370,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
32698909,Bronx,Private room,75,0.0,40,70,115.0,High
32699108,Queens,Entire home/apt,300,10.0,90,168,285.0,Very High
32699916,Manhattan,Entire home/apt,185,0.0,142,259,434.5,Regular
32699981,Brooklyn,Private room,45,5.0,50,80,125.0,Low
32700870,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
32701394,Manhattan,Private room,60,10.0,68,120,198.0,Low
32701542,Queens,Entire home/apt,180,10.0,90,168,285.0,High
32702033,Brooklyn,Private room,80,5.0,50,80,125.0,High
32704496,Manhattan,Shared room,39,10.0,49,89,149.0,Low
32705496,Manhattan,Entire home/apt,113,0.0,142,259,434.5,Low
32711107,Manhattan,Entire home/apt,234,0.0,142,259,434.5,Regular
32711759,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
32713924,Bronx,Private room,50,0.0,40,70,115.0,Regular
32714098,Manhattan,Entire home/apt,302,0.0,142,259,434.5,High
32714417,Manhattan,Entire home/apt,350,0.0,142,259,434.5,High
32714435,Manhattan,Entire home/apt,350,0.0,142,259,434.5,High
32714651,Manhattan,Entire home/apt,120,0.0,142,259,434.5,Low
32715168,Queens,Private room,55,10.0,47,75,117.0,Regular
32716117,Brooklyn,Entire home/apt,110,0.0,105,199,340.0,Regular
32716275,Manhattan,Entire home/apt,170,0.0,142,259,434.5,Regular
32717193,Brooklyn,Entire home/apt,189,0.0,105,199,340.0,Regular
32717623,Queens,Private room,42,10.0,47,75,117.0,Low
32717722,Queens,Private room,45,10.0,47,75,117.0,Low
32717887,Brooklyn,Entire home/apt,132,0.0,105,199,340.0,Regular
32718064,Brooklyn,Entire home/apt,175,0.0,105,199,340.0,Regular
32718338,Brooklyn,Entire home/apt,130,0.0,105,199,340.0,Regular
32718483,Manhattan,Private room,94,10.0,68,120,198.0,Regular
32719444,Queens,Entire home/apt,239,10.0,90,168,285.0,High
32721182,Brooklyn,Entire home/apt,375,0.0,105,199,340.0,Very High
32721316,Manhattan,Private room,450,10.0,68,120,198.0,Very High
32721564,Queens,Entire home/apt,120,10.0,90,168,285.0,Regular
32722219,Manhattan,Private room,27,10.0,68,120,198.0,Low
32722262,Manhattan,Private room,125,10.0,68,120,198.0,High
32722385,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
32723619,Brooklyn,Entire home/apt,250,0.0,105,199,340.0,High
32724046,Brooklyn,Entire home/apt,175,0.0,105,199,340.0,Regular
32724719,Brooklyn,Entire home/apt,50,0.0,105,199,340.0,Low
32724929,Brooklyn,Private room,72,5.0,50,80,125.0,Regular
32725337,Brooklyn,Entire home/apt,160,0.0,105,199,340.0,Regular
32725374,Queens,Private room,35,10.0,47,75,117.0,Low
32726051,Manhattan,Private room,80,10.0,68,120,198.0,Regular
32726513,Brooklyn,Private room,55,5.0,50,80,125.0,Regular
32726808,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
32729130,Manhattan,Entire home/apt,151,0.0,142,259,434.5,Regular
32731541,Brooklyn,Shared room,30,0.0,30,50,80.0,Regular
32732490,Brooklyn,Private room,225,5.0,50,80,125.0,Very High
32733884,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
32734625,Brooklyn,Private room,55,5.0,50,80,125.0,Regular
32735694,Brooklyn,Private room,40,5.0,50,80,125.0,Low
32736925,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
32737146,Brooklyn,Private room,85,5.0,50,80,125.0,High
32737169,Manhattan,Private room,80,10.0,68,120,198.0,Regular
32739824,Manhattan,Entire home/apt,111,0.0,142,259,434.5,Low
32739899,Manhattan,Private room,82,10.0,68,120,198.0,Regular
32740310,Manhattan,Entire home/apt,262,0.0,142,259,434.5,High
32740475,Manhattan,Entire home/apt,244,0.0,142,259,434.5,Regular
32740570,Manhattan,Entire home/apt,240,0.0,142,259,434.5,Regular
32740761,Brooklyn,Entire home/apt,1315,0.0,105,199,340.0,Very High
32740979,Queens,Entire home/apt,110,10.0,90,168,285.0,Regular
32741043,Brooklyn,Private room,50,5.0,50,80,125.0,Regular
32742238,Brooklyn,Private room,38,5.0,50,80,125.0,Low
32742915,Queens,Private room,33,10.0,47,75,117.0,Low
32742923,Manhattan,Entire home/apt,217,0.0,142,259,434.5,Regular
32743311,Manhattan,Entire home/apt,220,0.0,142,259,434.5,Regular
32743787,Brooklyn,Private room,150,5.0,50,80,125.0,Very High
32744022,Manhattan,Entire home/apt,123,0.0,142,259,434.5,Low
32744084,Brooklyn,Private room,50,5.0,50,80,125.0,Regular
32744206,Manhattan,Shared room,39,10.0,49,89,149.0,Low
32744748,Queens,Entire home/apt,85,10.0,90,168,285.0,Low
32745294,Brooklyn,Private room,100,5.0,50,80,125.0,High
32745711,Brooklyn,Private room,110,5.0,50,80,125.0,High
32746895,Brooklyn,Entire home/apt,250,0.0,105,199,340.0,High
32747955,Queens,Private room,85,10.0,47,75,117.0,High
32748003,Queens,Entire home/apt,85,10.0,90,168,285.0,Low
32748646,Manhattan,Private room,80,10.0,68,120,198.0,Regular
32749109,Brooklyn,Shared room,30,0.0,30,50,80.0,Regular
32749511,Brooklyn,Entire home/apt,120,0.0,105,199,340.0,Regular
32749800,Manhattan,Private room,45,10.0,68,120,198.0,Low
32750252,Queens,Private room,70,10.0,47,75,117.0,Regular
32750384,Brooklyn,Private room,44,5.0,50,80,125.0,Low
32757476,Manhattan,Entire home/apt,181,0.0,142,259,434.5,Regular
32758570,Manhattan,Private room,37,10.0,68,120,198.0,Low
32759322,Manhattan,Private room,65,10.0,68,120,198.0,Low
32759711,Queens,Private room,70,10.0,47,75,117.0,Regular
32760292,Manhattan,Entire home/apt,650,0.0,142,259,434.5,Very High
32760468,Brooklyn,Private room,53,5.0,50,80,125.0,Regular
32762071,Brooklyn,Private room,51,5.0,50,80,125.0,Regular
32763453,Manhattan,Private room,150,10.0,68,120,198.0,High
32764445,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
32764575,Manhattan,Private room,140,10.0,68,120,198.0,High
32764647,Queens,Entire home/apt,170,10.0,90,168,285.0,High
32765655,Brooklyn,Private room,65,5.0,50,80,125.0,Regular
32765984,Queens,Private room,79,10.0,47,75,117.0,High
32765985,Queens,Shared room,36,11.0,30,55,92.5,Regular
32766010,Manhattan,Entire home/apt,145,0.0,142,259,434.5,Regular
32770241,Queens,Private room,35,10.0,47,75,117.0,Low
32770484,Queens,Private room,55,10.0,47,75,117.0,Regular
32773207,Manhattan,Entire home/apt,149,0.0,142,259,434.5,Regular
32775747,Brooklyn,Entire home/apt,99,0.0,105,199,340.0,Low
32777169,Manhattan,Private room,45,10.0,68,120,198.0,Low
32777705,Brooklyn,Shared room,28,0.0,30,50,80.0,Low
32779148,Brooklyn,Private room,55,5.0,50,80,125.0,Regular
32780360,Manhattan,Entire home/apt,400,0.0,142,259,434.5,High
32781823,Queens,Private room,115,10.0,47,75,117.0,High
32782675,Bronx,Private room,39,0.0,40,70,115.0,Low
32783284,Brooklyn,Entire home/apt,84,0.0,105,199,340.0,Low
32783365,Manhattan,Entire home/apt,158,0.0,142,259,434.5,Regular
32783755,Brooklyn,Entire home/apt,175,0.0,105,199,340.0,Regular
32784434,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
32784607,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
32785169,Bronx,Private room,95,0.0,40,70,115.0,High
32785423,Brooklyn,Entire home/apt,140,0.0,105,199,340.0,Regular
32786031,Brooklyn,Entire home/apt,108,0.0,105,199,340.0,Regular
32786180,Queens,Private room,28,10.0,47,75,117.0,Low
32786275,Manhattan,Entire home/apt,145,0.0,142,259,434.5,Regular
32787798,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
32788167,Manhattan,Private room,80,10.0,68,120,198.0,Regular
32788343,Brooklyn,Private room,52,5.0,50,80,125.0,Regular
32788464,Manhattan,Entire home/apt,145,0.0,142,259,434.5,Regular
32788864,Brooklyn,Private room,48,5.0,50,80,125.0,Low
32788877,Queens,Private room,75,10.0,47,75,117.0,High
32788887,Brooklyn,Private room,50,5.0,50,80,125.0,Regular
32789261,Bronx,Entire home/apt,101,28.0,80,140,230.0,Regular
32789884,Queens,Private room,62,10.0,47,75,117.0,Regular
32790135,Manhattan,Entire home/apt,175,0.0,142,259,434.5,Regular
32790345,Bronx,Private room,55,0.0,40,70,115.0,Regular
32790547,Queens,Private room,60,10.0,47,75,117.0,Regular
32792015,Bronx,Private room,59,0.0,40,70,115.0,Regular
32792151,Brooklyn,Entire home/apt,145,0.0,105,199,340.0,Regular
32792802,Manhattan,Entire home/apt,140,0.0,142,259,434.5,Low
32792849,Manhattan,Private room,33,10.0,68,120,198.0,Low
32792970,Manhattan,Private room,33,10.0,68,120,198.0,Low
32794232,Manhattan,Private room,75,10.0,68,120,198.0,Regular
32795950,Staten Island,Private room,63,20.0,40,75,127.5,Regular
32798710,Bronx,Private room,62,0.0,40,70,115.0,Regular
32799550,Bronx,Private room,65,0.0,40,70,115.0,Regular
32801102,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
32801214,Bronx,Private room,150,0.0,40,70,115.0,Very High
32802231,Manhattan,Entire home/apt,130,0.0,142,259,434.5,Low
32802904,Manhattan,Entire home/apt,190,0.0,142,259,434.5,Regular
32803072,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32805038,Manhattan,Entire home/apt,139,0.0,142,259,434.5,Low
32805276,Manhattan,Private room,50,10.0,68,120,198.0,Low
32805414,Manhattan,Private room,339,10.0,68,120,198.0,Very High
32806692,Brooklyn,Entire home/apt,129,0.0,105,199,340.0,Regular
32806789,Brooklyn,Entire home/apt,200,0.0,105,199,340.0,High
32807364,Brooklyn,Private room,76,5.0,50,80,125.0,Regular
32808169,Brooklyn,Entire home/apt,125,0.0,105,199,340.0,Regular
32808737,Manhattan,Entire home/apt,231,0.0,142,259,434.5,Regular
32808795,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
32808836,Bronx,Private room,140,0.0,40,70,115.0,Very High
32808879,Manhattan,Entire home/apt,165,0.0,142,259,434.5,Regular
32809387,Queens,Entire home/apt,300,10.0,90,168,285.0,Very High
32809670,Manhattan,Private room,63,10.0,68,120,198.0,Low
32810768,Queens,Entire home/apt,65,10.0,90,168,285.0,Low
32811391,Manhattan,Entire home/apt,290,0.0,142,259,434.5,High
32811501,Brooklyn,Private room,59,5.0,50,80,125.0,Regular
32812845,Manhattan,Private room,55,10.0,68,120,198.0,Low
32813805,Brooklyn,Private room,40,5.0,50,80,125.0,Low
32813862,Bronx,Private room,80,0.0,40,70,115.0,High
32814024,Queens,Entire home/apt,450,10.0,90,168,285.0,Very High
32814524,Queens,Shared room,35,11.0,30,55,92.5,Regular
32815390,Queens,Entire home/apt,69,10.0,90,168,285.0,Low
32815738,Brooklyn,Private room,80,5.0,50,80,125.0,High
32816064,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
32816486,Manhattan,Entire home/apt,225,0.0,142,259,434.5,Regular
32816601,Brooklyn,Entire home/apt,135,0.0,105,199,340.0,Regular
32816987,Manhattan,Entire home/apt,168,0.0,142,259,434.5,Regular
32818195,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
32818383,Bronx,Private room,50,0.0,40,70,115.0,Regular
32818954,Manhattan,Private room,125,10.0,68,120,198.0,High
32819286,Bronx,Private room,50,0.0,40,70,115.0,Regular
32820306,Brooklyn,Private room,70,5.0,50,80,125.0,Regular
32820753,Brooklyn,Entire home/apt,110,0.0,105,199,340.0,Regular
32820849,Brooklyn,Entire home/apt,180,0.0,105,199,340.0,Regular
32821152,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
32821769,Manhattan,Entire home/apt,489,0.0,142,259,434.5,Very High
32822073,Manhattan,Private room,69,10.0,68,120,198.0,Regular
32822356,Manhattan,Shared room,53,10.0,49,89,149.0,Regular
32826893,Manhattan,Private room,99,10.0,68,120,198.0,Regular
32828305,Manhattan,Private room,115,10.0,68,120,198.0,Regular
32828362,Manhattan,Private room,150,10.0,68,120,198.0,High
32828462,Manhattan,Private room,69,10.0,68,120,198.0,Regular
32831206,Manhattan,Private room,99,10.0,68,120,198.0,Regular
32833064,Brooklyn,Private room,42,5.0,50,80,125.0,Low
32834210,Manhattan,Entire home/apt,220,0.0,142,259,434.5,Regular
32834423,Brooklyn,Private room,65,5.0,50,80,125.0,Regular
32835357,Queens,Private room,40,10.0,47,75,117.0,Low
32836385,Brooklyn,Private room,105,5.0,50,80,125.0,High
32837714,Queens,Private room,79,10.0,47,75,117.0,High
32837987,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
32838270,Manhattan,Entire home/apt,488,0.0,142,259,434.5,Very High
32838331,Brooklyn,Entire home/apt,95,0.0,105,199,340.0,Low
32838697,Queens,Private room,45,10.0,47,75,117.0,Low
32839377,Brooklyn,Entire home/apt,139,0.0,105,199,340.0,Regular
32839529,Brooklyn,Private room,56,5.0,50,80,125.0,Regular
32840036,Manhattan,Private room,55,10.0,68,120,198.0,Low
32840500,Brooklyn,Private room,68,5.0,50,80,125.0,Regular
32840626,Manhattan,Entire home/apt,221,0.0,142,259,434.5,Regular
32841296,Brooklyn,Private room,58,5.0,50,80,125.0,Regular
32841690,Brooklyn,Private room,40,5.0,50,80,125.0,Low
32841707,Queens,Entire home/apt,189,10.0,90,168,285.0,High
32842295,Brooklyn,Private room,40,5.0,50,80,125.0,Low
32843454,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
32844039,Queens,Entire home/apt,135,10.0,90,168,285.0,Regular
32844072,Queens,Private room,55,10.0,47,75,117.0,Regular
32844370,Manhattan,Entire home/apt,169,0.0,142,259,434.5,Regular
32844387,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32844588,Manhattan,Private room,324,10.0,68,120,198.0,Very High
32844884,Queens,Entire home/apt,90,10.0,90,168,285.0,Regular
32845010,Queens,Entire home/apt,95,10.0,90,168,285.0,Regular
32845131,Manhattan,Private room,75,10.0,68,120,198.0,Regular
32845242,Queens,Entire home/apt,140,10.0,90,168,285.0,Regular
32845331,Brooklyn,Entire home/apt,90,0.0,105,199,340.0,Low
32845516,Brooklyn,Entire home/apt,90,0.0,105,199,340.0,Low
32845716,Brooklyn,Entire home/apt,223,0.0,105,199,340.0,High
32846103,Brooklyn,Private room,150,5.0,50,80,125.0,Very High
32847003,Brooklyn,Private room,70,5.0,50,80,125.0,Regular
32847146,Manhattan,Private room,45,10.0,68,120,198.0,Low
32847511,Manhattan,Entire home/apt,260,0.0,142,259,434.5,High
32848199,Brooklyn,Private room,53,5.0,50,80,125.0,Regular
32848619,Manhattan,Private room,97,10.0,68,120,198.0,Regular
32854456,Queens,Entire home/apt,140,10.0,90,168,285.0,Regular
32856048,Manhattan,Entire home/apt,321,0.0,142,259,434.5,High
32857508,Brooklyn,Shared room,25,0.0,30,50,80.0,Low
32857674,Brooklyn,Entire home/apt,104,0.0,105,199,340.0,Low
32857918,Manhattan,Private room,95,10.0,68,120,198.0,Regular
32858018,Brooklyn,Entire home/apt,90,0.0,105,199,340.0,Low
32858895,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
32859066,Brooklyn,Private room,50,5.0,50,80,125.0,Regular
32860008,Brooklyn,Entire home/apt,300,0.0,105,199,340.0,High
32860550,Bronx,Private room,80,0.0,40,70,115.0,High
32861073,Manhattan,Private room,375,10.0,68,120,198.0,Very High
32862140,Manhattan,Private room,40,10.0,68,120,198.0,Low
32864955,Manhattan,Entire home/apt,325,0.0,142,259,434.5,High
32864985,Manhattan,Entire home/apt,175,0.0,142,259,434.5,Regular
32865017,Queens,Private room,33,10.0,47,75,117.0,Low
32865372,Queens,Entire home/apt,170,10.0,90,168,285.0,High
32865732,Brooklyn,Entire home/apt,130,0.0,105,199,340.0,Regular
32866480,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
32866678,Manhattan,Entire home/apt,212,0.0,142,259,434.5,Regular
32867399,Brooklyn,Shared room,38,0.0,30,50,80.0,Regular
32869060,Manhattan,Private room,110,10.0,68,120,198.0,Regular
32869379,Brooklyn,Private room,42,5.0,50,80,125.0,Low
32870169,Manhattan,Entire home/apt,197,0.0,142,259,434.5,Regular
32870748,Brooklyn,Entire home/apt,160,0.0,105,199,340.0,Regular
32871846,Brooklyn,Private room,80,5.0,50,80,125.0,High
32872356,Brooklyn,Private room,48,5.0,50,80,125.0,Low
32872437,Queens,Private room,100,10.0,47,75,117.0,High
32873781,Brooklyn,Entire home/apt,125,0.0,105,199,340.0,Regular
32874495,Manhattan,Private room,200,10.0,68,120,198.0,Very High
32874857,Queens,Entire home/apt,130,10.0,90,168,285.0,Regular
32875637,Brooklyn,Entire home/apt,400,0.0,105,199,340.0,Very High
32876011,Manhattan,Private room,90,10.0,68,120,198.0,Regular
32876527,Brooklyn,Shared room,50,0.0,30,50,80.0,High
32884159,Brooklyn,Private room,45,5.0,50,80,125.0,Low
32884505,Brooklyn,Private room,55,5.0,50,80,125.0,Regular
32885270,Manhattan,Entire home/apt,180,0.0,142,259,434.5,Regular
32886217,Brooklyn,Private room,239,5.0,50,80,125.0,Very High
32886361,Brooklyn,Private room,50,5.0,50,80,125.0,Regular
32886967,Queens,Private room,50,10.0,47,75,117.0,Regular
32888484,Brooklyn,Entire home/apt,149,0.0,105,199,340.0,Regular
32890197,Brooklyn,Private room,33,5.0,50,80,125.0,Low
32890299,Staten Island,Private room,100,20.0,40,75,127.5,High
32890531,Manhattan,Entire home/apt,177,0.0,142,259,434.5,Regular
32890591,Manhattan,Private room,64,10.0,68,120,198.0,Low
32890647,Queens,Shared room,30,11.0,30,55,92.5,Regular
32891080,Brooklyn,Private room,35,5.0,50,80,125.0,Low
32891427,Manhattan,Private room,68,10.0,68,120,198.0,Regular
32891722,Manhattan,Shared room,44,10.0,49,89,149.0,Low
32892358,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
32892533,Manhattan,Entire home/apt,177,0.0,142,259,434.5,Regular
32892576,Brooklyn,Entire home/apt,50,0.0,105,199,340.0,Low
32892634,Brooklyn,Entire home/apt,300,0.0,105,199,340.0,High
32892845,Manhattan,Private room,300,10.0,68,120,198.0,Very High
32893084,Brooklyn,Private room,400,5.0,50,80,125.0,Very High
32893569,Bronx,Private room,39,0.0,40,70,115.0,Low
32894176,Manhattan,Entire home/apt,219,0.0,142,259,434.5,Regular
32894678,Brooklyn,Entire home/apt,80,0.0,105,199,340.0,Low
32894721,Queens,Private room,70,10.0,47,75,117.0,Regular
32896994,Bronx,Shared room,77,20.0,28,55,95.5,High
32897532,Bronx,Private room,80,0.0,40,70,115.0,High
32897709,Brooklyn,Private room,50,5.0,50,80,125.0,Regular
32897839,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
32898133,Brooklyn,Private room,47,5.0,50,80,125.0,Low
32898150,Bronx,Private room,50,0.0,40,70,115.0,Regular
32900798,Brooklyn,Private room,95,5.0,50,80,125.0,High
32901262,Queens,Entire home/apt,260,10.0,90,168,285.0,High
32908284,Brooklyn,Entire home/apt,159,0.0,105,199,340.0,Regular
32912783,Staten Island,Private room,55,20.0,40,75,127.5,Regular
32914064,Manhattan,Private room,120,10.0,68,120,198.0,High
32915389,Brooklyn,Entire home/apt,135,0.0,105,199,340.0,Regular
32915674,Manhattan,Entire home/apt,325,0.0,142,259,434.5,High
32915763,Brooklyn,Entire home/apt,190,0.0,105,199,340.0,Regular
32916183,Manhattan,Private room,52,10.0,68,120,198.0,Low
32916190,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
32916378,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
32917116,Brooklyn,Entire home/apt,200,0.0,105,199,340.0,High
32917795,Queens,Private room,45,10.0,47,75,117.0,Low
32917917,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
32918029,Staten Island,Private room,52,20.0,40,75,127.5,Regular
32918155,Queens,Private room,45,10.0,47,75,117.0,Low
32919210,Queens,Private room,45,10.0,47,75,117.0,Low
32919247,Brooklyn,Private room,49,5.0,50,80,125.0,Low
32919980,Brooklyn,Private room,55,5.0,50,80,125.0,Regular
32920030,Queens,Shared room,35,11.0,30,55,92.5,Regular
32920121,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
32920999,Manhattan,Private room,65,10.0,68,120,198.0,Low
32921148,Brooklyn,Private room,33,5.0,50,80,125.0,Low
32921617,Bronx,Entire home/apt,100,28.0,80,140,230.0,Regular
32922087,Manhattan,Private room,45,10.0,68,120,198.0,Low
32922463,Brooklyn,Private room,95,5.0,50,80,125.0,High
32923358,Manhattan,Private room,175,10.0,68,120,198.0,High
32926087,Manhattan,Entire home/apt,446,0.0,142,259,434.5,Very High
32928652,Manhattan,Private room,140,10.0,68,120,198.0,High
32929439,Bronx,Entire home/apt,110,28.0,80,140,230.0,Regular
32929482,Queens,Private room,65,10.0,47,75,117.0,Regular
32932554,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
32933643,Manhattan,Entire home/apt,99,0.0,142,259,434.5,Low
32935473,Queens,Private room,55,10.0,47,75,117.0,Regular
32935877,Manhattan,Entire home/apt,128,0.0,142,259,434.5,Low
32935986,Brooklyn,Shared room,28,0.0,30,50,80.0,Low
32936398,Manhattan,Entire home/apt,180,0.0,142,259,434.5,Regular
32936990,Queens,Entire home/apt,115,10.0,90,168,285.0,Regular
32937132,Manhattan,Entire home/apt,133,0.0,142,259,434.5,Low
32937689,Brooklyn,Private room,65,5.0,50,80,125.0,Regular
32937802,Brooklyn,Entire home/apt,115,0.0,105,199,340.0,Regular
32938196,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
32938308,Bronx,Entire home/apt,100,28.0,80,140,230.0,Regular
32939925,Queens,Entire home/apt,122,10.0,90,168,285.0,Regular
32940382,Bronx,Private room,35,0.0,40,70,115.0,Low
32940875,Queens,Private room,39,10.0,47,75,117.0,Low
32941264,Brooklyn,Private room,35,5.0,50,80,125.0,Low
32942408,Brooklyn,Private room,59,5.0,50,80,125.0,Regular
32942632,Queens,Private room,30,10.0,47,75,117.0,Low
32942981,Brooklyn,Shared room,25,0.0,30,50,80.0,Low
32943558,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
32943585,Manhattan,Entire home/apt,175,0.0,142,259,434.5,Regular
32943764,Manhattan,Entire home/apt,325,0.0,142,259,434.5,High
32944408,Queens,Private room,115,10.0,47,75,117.0,High
32954828,Brooklyn,Entire home/apt,120,0.0,105,199,340.0,Regular
32955144,Manhattan,Entire home/apt,55,0.0,142,259,434.5,Low
32956331,Staten Island,Entire home/apt,100,48.0,75,150,262.5,Regular
32957830,Queens,Private room,50,10.0,47,75,117.0,Regular
32959315,Queens,Entire home/apt,131,10.0,90,168,285.0,Regular
32959357,Queens,Private room,50,10.0,47,75,117.0,Regular
32959389,Manhattan,Private room,100,10.0,68,120,198.0,Regular
32959453,Queens,Entire home/apt,66,10.0,90,168,285.0,Low
32960518,Manhattan,Entire home/apt,190,0.0,142,259,434.5,Regular
